ID	SOURCES	SEARCH_WORD	GENRES	CORPUS	PERIOD	REST_LEFT	NODE	REST_RIGHT	DATA_TYPE	ROOT_USE	USE	PATTERN	ENGLISH_GLOSS	WORD_ORDER	LU_PHRASE_TYPE	LEXICAL_UNIT	METANET_SOURCE_FRAMES	SUBMET	CXN_PATTERNS	FRAME_FAMILIES	PERIODS	PERIOD_RANGE	METAPHORS
root_8	classical_malay	bahagia	prose	AHmz 697:39	1380	empty_left	"ke sana, akan sekarang mengapa pula hamba hendak ditinggalkan oleh tuan hamba? Hamba pun hendak bertemu dengan Muhammad Rasulullah Nabi Akhirul Zaman itu, supaya hamba <phr n=""p1"" ana=""m"">beroleh</phr> <w function=""nom"" type=""target"">bahagia</w> di negeri akhirat kelak."" Setelah Amir Hamzah mendengar demikian kata Kulanggi itu, maka ujarnya: ""Bismillahir rahmanir rahim, jika dengan reda tuan hamba, baiklah!"" Maka .."	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1300s	1350-99	happiness is a possessable object
root_11	classical_malay	bahagia	prose	Rama 31:2 ...	1530	empty_left	"bersalahan segala barang kelakuan, penglihatan kamu dan penengaran kamu akan negeri itu."" Maka sembah Sipanjalma, ""Jikalau barang daulat sri maharaja <phr n=""p1"" ana=""m"">bertambah-tambah</phr> kiranya <w function=""nom"" type=""target"">bahagia</w> sri maharaja hambalah akan menyampaikan kehendak hati sri maharaja itu."" Arakian segala pakaian dan senjata dari tubuh maharaja Balikasya diberikan Sipanjalma. Maka ia pun ."	empty_right	root	nom	m	NP bertambah-tambah	NP keeps on increasing	pred_subj	vp	bertambah-tambah	QUANTITY	MORE INTENSE HAPPINESS IS MORE QUANTITY OF AN OBJECT	S-verb_T-noun	SCALE	1500s	1500-49	intensity of happiness is quantity of object
root_16	classical_malay	bahagia	prose	Isk 19:8 .......	1570	empty_left	"Puteri Safiya Arqiya maka ujarnya, ""Hai anakku. Lamalah aku masyghul berkira-kira hendak memberi dikau bersuami daripada raja-raja sekarang. Sungguhnyalah <phr n=""p2"" ana=""m"">terbukalah</phr> <phr n=""p1"" ana=""m"">pintu</phr> <w function=""nom"" type=""target"">bahagia</w> bahawa Raja Ajam yang bernama Raja Darab itu berkehendak akan dikau."" Maka raja pun menyuruh menghiasi Puteri Safiya Arqiya dengan sederhana tubuhnya keemasan. Maka ........"	empty_right	root	nom	m	pintu NP	door of NP	NA	np	pintu	ACCESS TO A LOCATION	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1500s	1550-99	happiness is a desired goal
root_19	classical_malay	bahagia	prose	Isk 64:11 ....	1570	empty_left	"menyuruhkan dia bersama-sama dengan Raja Iskandar. Maka sukacita Raja Iskandar. Syahadan ujarnya, ""Segala puji bagi Allah, Tuhan yang menjadikan tuan akan sebab <phr n=""p1"" ana=""m"">menghasilkan</phr> <w function=""nom"" type=""target"">bahagia</w>."" Maka disuruhnya panggil segala menterinya dan penggawanya. Maka diceritakan Raja Iskandar mendengar dia. Maka dikeluarkan oleh Aristatalis cincin seperti batu lakunya. ..."	empty_right	root	nom	m	menghasilkan NP	to produce NP	NA	vp	hasilkan	CREATE OBJECT	CAUSING HAPPINESS IS OBJECT CREATION	S-verb_T-dobj	OBJECT	1500s	1550-99	causing happiness is object creation
root_20	classical_malay	bahagia	prose	Isk 256:5 ....	1570	empty_left	"segera berpaling daripada agama yang sesat itu. Sembah aku kerana bahawa aku tuan kamu."" Setelah Raja Darinus mendengar kata syaitan itu, maka ujarnya, ""Hai orang tua, <phr n=""p1"" ana=""m"">besar</phr> <w function=""nom"" type=""target"">bahagia</w> hamba, orang tua datang menunjuk kami jalan yang sebenarnya."" Maka dikeluarkan orang tua itu sebuah labu, dalamnya berisi anggur. Maka diminum oleh orang tua itu dan ......."	empty_right	root	nom	m	NP besar	NP be big	NA	adj_p	besar	SIZE	INTENSITY OF HAPPINESS IS SIZE OF OBJECT	T-subj_S-adj-pred	SCALE	1500s	1550-99	intensity of happiness is size of object
root_21	classical_malay	bahagia	prose	Isk 269:39 ...	1570	empty_left	"apabila kita tunjukkan berani kita pada sekalian, nescaya dilebihkan Raja Iskandar, kamu sekalian daripada tentera yang lain."" Maka sahut segala hulubalang, ""<phr n=""p1"" ana=""m"">Ditambahi</phr> Allah <w function=""nom"" type=""target"">bahagia</w> raja demikian. Seharusnyalah pekerjaan anak laki-laki meninggalkan nama yang baik dalam dunia."" Maka sekalian hulubalangnya bersungguhlah dengan sukacitanya, dan ada mereka"	empty_right	root	nom	m	ditambahi X NP	be added (by X) with NP	NA	vp	tambahi	QUANTITY	INTENSIFYING HAPPINESS IS ADDING QUANTITY OF AN OBJECT	S-verb_dobj_T-obj-2	SCALE	1500s	1550-99	intensity of happiness is quantity of object
root_29	classical_malay	bahagia	prose	Aceh 117:17 ....	1620	empty_left	"`Alam akan tuan puteri Raja Indera Bangsa: ""Hai anakda, bahwa `alamat cahaya itu terlalu sempurna kebajikan diperoléh anakku daripada berkat kemuliaan cucuku akan menambahbahagia anakku jua. Janganlah anakku dukacita. Bahwa rahasia ini hubaya jangan dikatakan anakku kepada seorang jua pun, karena kebesaran dan kemuliaan yang diperoléh anakda ........"	empty_right	root	nom	m	menambah NP	to add NP	NA	vp	tambah	QUANTITY	INTENSIFYING HAPPINESS IS ADDING QUANTITY OF AN OBJECT	S-verb_T-dobj	SCALE	1600s	1600-49	intensity of happiness is quantity of object
root_31	classical_malay	bahagia	prose	Aceh 195:2 ..	1620	empty_left	"cucunda ini pada `akal dan pada bijaksyana. Maka pada pandangan yang diperhamba beberapa sifat kemuliaan dan kebesaran kelihatan pada cucunda ini. Dan beberapa daripada tandabahagiaada pada cucunda ini dipertunjukkan Allah subhanahu wata`ala kepada yang diperhamba."" Maka Syah `Alam pun menitahkan orang menempa loh mas bepermata dan loh suasa bepermata"	empty_right	root	nom	m	beberapa daripada tanda NP	several of the signs of NP	NA	np	beberapa	QUANTITY	INTENSITY OF HAPPINESS IS QUANTITY OF AN OBJECT	S-quant_prep_T-noun	SCALE	1600s	1600-49	intensity of happiness is quantity of object
root_32	classical_malay	bahagia	prose	Aceh 195:2 ..	1620	empty_left	"cucunda ini pada `akal dan pada bijaksyana. Maka pada pandangan yang diperhamba beberapa sifat kemuliaan dan kebesaran kelihatan pada cucunda ini. Dan beberapa daripada tandabahagiaada pada cucunda ini dipertunjukkan Allah subhanahu wata`ala kepada yang diperhamba."" Maka Syah `Alam pun menitahkan orang menempa loh mas bepermata dan loh suasa bepermata"	empty_right	root	nom.multi	m.multi	tanda NP	marker/sign of NP	NA	np	tanda	SIGN	EXISTENCE OF HAPPINESS IS A SIGNED/MARKED OBJECT	S-noun_T-noun	PERCEPTION	1600s	1600-49	happiness is a sign
root_33	classical_malay	bahagia	prose	Aceh 195:2 ..	1620	empty_left	"cucunda ini pada `akal dan pada bijaksyana. Maka pada pandangan yang diperhamba beberapa sifat kemuliaan dan kebesaran kelihatan pada cucunda ini. Dan beberapa daripada tandabahagiaada pada cucunda ini dipertunjukkan Allah subhanahu wata`ala kepada yang diperhamba."" Maka Syah `Alam pun menitahkan orang menempa loh mas bepermata dan loh suasa bepermata"	empty_right	root	nom.multi	m.multi	tanda NP ada pada X	marker/sign of NP exists	NA	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	T-subj_S-verb	LOCATION	1600s	1600-49	happiness is a located object
root_34	classical_malay	bahagia	prose	Aceh 195:2 ..	1620	empty_left	"cucunda ini pada `akal dan pada bijaksyana. Maka pada pandangan yang diperhamba beberapa sifat kemuliaan dan kebesaran kelihatan pada cucunda ini. Dan beberapa daripada tandabahagiaada pada cucunda ini dipertunjukkan Allah subhanahu wata`ala kepada yang diperhamba."" Maka Syah `Alam pun menitahkan orang menempa loh mas bepermata dan loh suasa bepermata"	empty_right	root	nom.multi	m.multi	tanda NP dipertunjukkan	marker/sign of NP be shown	NA	vp	pertunjukkan	CAUSE TO SEE	EXPRESSING HAPPINESS IS SHOWING AN OBJECT	T-subj_S-verb	PERCEPTION	1600s	1600-49	happiness is an (un)veiled object
root_37	classical_malay	bahagia	prose	Aceh 279:10 .	1620	empty_left	"hamba inilah patut akan ganti hamba karena hamba pun terlalu kasih akan dia daripada hamba lihat sangat ikhlasnya akan hamba. Dan telah dipertunjukkan Allah kepada(nya) hamba bahagia cucu hamba ini. Bahwa ialah yang mengempukan masyrik dan maghrib dan mengalahkan negeri Melayu dan hamba segala raja-raja (maka) Melayu itu."" Maka Syah `Alam pun pada ......"	empty_right	root	nom	m	NP dipertunjukkan	NP be shown	pred_subj	vp	pertunjukkan	CAUSE TO SEE	EXPRESSING HAPPINESS IS SHOWING AN OBJECT	S-verb_T-noun	PERCEPTION	1600s	1600-49	happiness is an (un)veiled object
root_38	classical_malay	bahagia	prose	IbrA 100:39 .	1650	empty_left	..... mataku kedua, janganlah sangat engkau bercintakan aku, dan jangan engkau dukacita sangat. Pertetap juga hatimu: bahwa <recip>engkau</recip> akan diberi <agt>Allah taala Tuhan `azza wa jalla</agt>  <theme>bahagia dunia</theme> dan dalam akhirat: bahwa engkau diberi bersuami akan seorang pertapa kepada Allah taala, lagi raja besar, tetapi sekarang sudah ia meninggalkan kerajaannya dan .......	empty_right	root	nom	m	diberi X NP	to be given (by X) NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_dobj_T-obj-2	POSSESSION	1600s	1650-99	happiness is a possessable object
root_42	classical_malay	bahagia	prose	IbrA.s 16:28	1680	empty_left	"kepalanya maka katanya kepada anaknya ""Hai anakku, buah hatiku, jangan sangat anakku bercinta akan daku dan pertetapkan hatimu, bahwa adalah <recip>engkau</recip> akan dikurniai <agt>Allah taala</agt> <theme>bahagia bersuami akan Sultan Ibrahim ibn Adham</theme>. Hai anakku, sudahlah kehendak Allah taala berlaku, anakku jangan durhaka anakku kepadanya dan berbuat bakti engkau, barang yang ....."	empty_right	root	nom	m	dikurniai X NP	to be gifted (by X) NP	NA	vp	kurniai	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_dobj_T-obj-2	POSSESSION	1600s	1650-99	happiness is a possessable object
root_44	classical_malay	bahagia	prose	Anb 209:24 .	1750	empty_left	... itu melihatkan hal demikian itu, lalu diambil oleh segala mereka itu akan kanak-kanak itu dibawanya kembali ke rumahnya. Pada sangka mereka itu bahawa kanak-kanak itu tanda bahagia. Hatta maka dipeliharakan oleh mereka itulah dengan sepertinya lalu dinamai oleh segala mereka itu akan kanak-kanak itu dengan nama Namrud,* kerana dengan sebab disusui ....	empty_right	root	nom	m	tanda NP	marker/sign of NP	NA	np	tanda	SIGN	EXISTENCE OF HAPPINESS IS A SIGNED/MARKED OBJECT	S-noun_T-noun	PERCEPTION	1700s	1750-99	happiness is a sign
root_45	classical_malay	bahagia	prose	Anb 254:25 .	1750	empty_left	". tengah negeri, maka dilihat oleh Nabi Allah Ibrahim banyak segala manusia berjalan dalam pasar itu. Maka ujar Nabi Allah Ibrahim: ""Hai kaumku kata olehmu: supaya kamu berolehbahagia, bahawasanya ku pertakut akan kamu diturunkan Allah Taala kamu seksa yang amat keras seperti yang diturunkan atas segala kaum Nuh dan Hud dan Salleh dan La-ilaha illah ....."	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1700s	1750-99	happiness is a possessable object
root_47	classical_malay	bahagia	prose	Anb 706:31 .	1750	empty_left	"..... ini kerana harap kami hendak berlihat dengan dia, jika kami mati pun adalah syarat akan kami hendak berlihat dengan dia, jika kami daripada berkat syafaatnya kami berolehbahagia di akhirat jemah."" Setelah Raja Tabang menengar kata segala hakim-hakim itu maka baginda pun menangis katanya: ""Hai segala tuan-tuan hakim, hendaklah suratkan suatu surat .."	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1700s	1750-99	happiness is a possessable object
root_49	classical_malay	bahagia	prose	ABS 24:6 .	1800	empty_left	"muda(h), hamba mohonkan rahim tuan hamba. Tolong dengan kerana Allah Subhanahu wa Taala menyeberangkan hamba dan anak hamba dua orang ini supaya mudah-mudahan tuan hamba berolehbahagia kepada Allah dan ditambahi Allah rezeki tuan hamba dan ditetapkan Allah iman tuan hamba di dalam dunia ini datang ke akhirat."" Serta dengan beberapa doa dan perkataan yang ."	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1800-49	happiness is a possessable object
root_51	classical_malay	bahagia	prose	Abd.H 440:10	1840	empty_left	..... anak kucing itu menjadi harimau, bukankah hairan yang besar kelak di antara manusia serta dengan beberapa dipujinya? Maka sukat orang yang bertuahlah maka boleh mendapatbahagia itu. Maka adalah seolah2 kulihat tabi`at dan sangka mereka itu telah cukuplah sudah ia seperti halnya yang ada itu, maka sebab itulah ia tiada mau mengetahui atau belajar ..	empty_right	root	nom	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
root_53	classical_malay	bahagia	prose	Dmsy.H 635	1860	empty_left	"orang tua itu pun sukacitalah hatinya, seraya katanya, ""Ya tuanku, apakah gerangan bahagia hamba maka mau tuanku singgah di rumah orang miskin ini? Daripada daulat tuanku serta bahagia tuanku datang ke mari ini, maka segala pohon bunga hamba yang mati-mati itu hidup pula, seraya dengan bertambah-tambah bunganya."" Maka ia pun memungut bunga itu. Maka ....."	empty_right	root	nom	m	NP datang	NP comes/arrives	subj_pred	vp	datang	MOTION TO A LOCATION	HAPPINESS IS A MOVING OBJECT	T-subj_S-verb	MOTION	1800s	1850-99	happiness is a moving object
root_54	classical_malay	bahagia	prose	KSPL Maz 81:16	1870	empty_left	........... musuhnya, dan membalikkan tanganKu kepada segala lawannya. Maka segala orang yang benci akan Tuhan itu menundukkan dirinya kepadaNya kelak dengan pura-pura; maka bahagia Israel akan adapada selama-lamanya. Maka Aku memberi makan akan dia dari pada lemak gandum, bahkan, Aku mengenyangkan mereka itu dengan air madu dari dalam gunung batu. ...	empty_right	root	nom	m	NP ada pada X	NP exists	subj_pred	vp	ada	BEING AT A LOCATION	EXISTENCE OF HAPPINESS IS PRESENCE OF AN OBJECT AT A LOCATION	T-subj_S-verb	LOCATION	1800s	1850-99	happiness is a located object
root_56	classical_malay	bahagia	prose	KSPB Rom 4:9 .	1930	empty_left	katanya: Berbahagialah segala orang yang diampunkan kesalahannya dan dosanya sudah tertudung; berbahagialah orang yang tiada akan dihisab dosanya oleh Tuhan. Jikalau begitu, bahagia itu diuntukkankepada orang yang bersunat sahajakah? Atau kepada orang yang tiada bersunat juga? Karena kami mengatakan, bahwa kepada Ibrahim itu imannya dihisabkan menjadi	empty_right	root	nom	m	NP diuntukkan kepada X	NP be alloted towards X	NA	vp	untukkan	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	T-subj_S-verb	POSSESSION	1900s	1900-49	happiness is a possessable object
root_57	classical_malay	bahagia	prose	KSPB 2Ti 1:18	1930	empty_left	.. tiada ia malu karena rantaiku, melainkan tatkala ia di negeri Rum, ia sudah mencari aku dengan usaha sehingga berjumpa dengan aku. (Maka Tuhanlah kiranya mengaruniakan dia bahagia mendapat rahmat daripada Tuhan pada Hari itu); maka sebagaimana di dalam beberapa perkara ia sudah melayani aku di Epesus engkau pun terlebih mengetahui. Sebab itu akan ....	empty_right	root	nom	m	mengaruniakan X NP	to gift X NP	NA	vp	karuniakan	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_obj-1_T-obj-2	POSSESSION	1900s	1900-49	happiness is a possessable object
root_58	classical_malay	bahagia	tracts_&_manuals	AN a15	1590	empty_left	"Allah Ta`ala (ya`ni jika kehendak Allah)."" Bermula: [yang] berbahagia itu ada kalanya jadi celaka, dan yang celaka itu ada kalanya jadi berbahagia. Bermula: berubah itu ada ia padabahagia dan celaka juga, tiada pada membahagiakan dan mencelakakan karena bahwa keduanya itu daripada sifat Allah Ta`ala juga. Bermula: tiada berubah pada Allah Ta`ala pada zatNya ."	empty_right	root	nom	m	ada X pada NP	there be/exists X at NP	NA	vp	ada	BEING AT A LOCATION	EXPERIENCING HAPPINESS IS BEING AT A LOCATION	S-verb_prep_T-noun	LOCATION	1500s	1550-99	happiness is a location
root_59	classical_malay	bahagia	tracts_&_manuals	HF 34:2b .	1590	empty_left	mubtadī , Yogya dituntut haqīqat Muhammad nabī , Karena `ilmu itu pertama tajallī , Kenyataan makhlūqāt daripada ilāhi | Barangsiapa `ārif mengenal dia , Ia itu sampurna berolehbahagia, Karena `ilmu itu yang mahāmulia , Kenyataan Tuhan pertama sedia | Tabāraka Allāh ta`ālā menurunkan firmān ,Wa laqadi khtabarnākum `ilmu terlalu `ayān , Āyat ini daripada	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1500s	1550-99	happiness is a possessable object
root_60	classical_malay	bahagia	tracts_&_manuals	HF 34:9c	1590	empty_left	illā anā fa `budūni, Pada surat Ta-Hā adanya terperi ,Wa aqimi 'l salāta li dhikrī| Dhikir Allāh itu suatu cahya , Menerangkan jalan yang mulia raya , Barang sampurna berolehbahagia, Mendapat ma`rifat menjebut yang sedia | Riwāyat ini daripada shaykh al-Fansūrī , Menunjuki kita sekalian mubtadī , Bukan baharu sekarang tegal kucari , Daripada saif al-..	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1500s	1550-99	happiness is a possessable object
root_62	classical_malay	bahagia	tracts_&_manuals	ST 67	1650	empty_left	yang tiada ada wujud lain daripada wujudnya, karena yang dapat diperikan pada bermasuk-masukan itu hanya pada dua wujud jua. ¶ Maka nyatalah kepada segala `arif yang beroléh untungbahagia `ilmu ma`rifat Allah itu hanya segala perkara yang berbagai-bagai nyata kelihatan ini akan mazhar wujudNya yang tiada berbagai-bagai itu jua. Maka dari karena inilah dibawa	empty_right	root	nom	m	beroleh untung NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1600s	1650-99	happiness is a possessable object
root_64	classical_malay	bahagia	tracts_&_manuals	Tkbr 105:4	1820	empty_left	... mimpi anjing tahu berburu, alamat bertaulan dengan yang itu. Jika mimpi berjabat anjing alamat menang daripada seterunya. Dan jika mimpi anjing tiada berburu, alamat berolehbahagia. Dan jika mimpi kucing datang ke rumahnya dimimpinya, alamat orang akan datang ke rumahnya. Dan jika mimpi kucing banyak, alamat beroleh kebajikan. Dan jika mimpi dagang ...	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1800-49	happiness is a possessable object
root_65	classical_malay	bahagia	tracts_&_manuals	Tkbr 109:11	1820	empty_left	.... itu beras padi jadi dan lagi rahmat Allah Ta`ala padanya. Dan jika mimpi melontar daun kayu dengan perlahan-lahan, alamat berbahagia daripada setahun ketiga tahun, berolehbahagia dianugerahkan oleh Allah akan dia. Dan jika mimpi dirinya berikat pinggang, alamat, lanjut usianya. Dan jika mimpi berkain hijau, alamat diperkenankan Allah barang .........	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1800-49	happiness is a possessable object
root_66	classical_malay	bahagia	tracts_&_manuals	Tkbr 127:8	1820	empty_left	........ Dan jika bergerak kepala yang kanan, alamat beroleh harta padanya. Dan jika bergerak kepala yang kiri, alamat akan sakit. Dan jika bergerak keningnya kanan, alamat akanbahagiapadanya. Dan jika bergerak keningnya kiri, alamat akan sukacita padanya. Dan jika bergerak kelopak matanya yang atas, alamat akan beroleh harta padanya. Dan jika bergerak ..	empty_right	root	nom.multi	m.multi	alamat akan NP	address/sign of NP	NA	np	alamat	SIGN	EXISTENCE OF HAPPINESS IS A SIGNED/MARKED OBJECT	S-noun_prep_T-noun	PERCEPTION	1800s	1800-49	happiness is a sign
